,ORIG_YEAR,LOAN_AGE,ULT_REPURCHASE_LOAN_COUNT,ULT_REPURCHASE_UPB,ULT_ORIG_UPB_AT_TERMINAL,ORIG_LOAN_COUNT,ORIG_UPB,LOAN_AGE_MAX,REPURCHASE_UPB,ORIG_UPB_AT_TERMINAL,CUM_COUNT,CUM_UPB,CUM_ORIG_UPB_AT_TERMINAL,ult_repurch_rate,age_repurch_rate,age_ult_diff,ult_repurch_upb_rate,age_repurch_upb_rate,age_ult_upb_diff,age_repurch_orig_upb_at_terminal_rate
314,1999,131,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,257425.0,302000.0,758.0,48675448.0,66562000.0,0.494,0.474,0.020000000000000018,0.36,0.255,0.10499999999999998,0.349
315,1999,132,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,10563.0,14000.0,759.0,48686011.0,66576000.0,0.494,0.474,0.020000000000000018,0.36,0.255,0.10499999999999998,0.349
316,1999,133,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,65597.0,74000.0,761.0,48751608.0,66650000.0,0.494,0.476,0.018000000000000016,0.36,0.255,0.10499999999999998,0.349
317,1999,134,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,149717.0,171000.0,764.0,48901325.0,66821000.0,0.494,0.478,0.016000000000000014,0.36,0.256,0.10399999999999998,0.35
318,1999,135,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,39207.0,45000.0,765.0,48940532.0,66866000.0,0.494,0.478,0.016000000000000014,0.36,0.256,0.10399999999999998,0.35
319,1999,136,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,250864.0,295000.0,768.0,49191396.0,67161000.0,0.494,0.48,0.014000000000000012,0.36,0.258,0.10199999999999998,0.352
320,1999,137,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,79612.0,94000.0,769.0,49271008.0,67255000.0,0.494,0.481,0.013000000000000012,0.36,0.258,0.10199999999999998,0.352
321,1999,138,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,769.0,49271008.0,67255000.0,0.494,0.481,0.013000000000000012,0.36,0.258,0.10199999999999998,0.352
322,1999,139,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,130845.0,134000.0,770.0,49401853.0,67389000.0,0.494,0.481,0.013000000000000012,0.36,0.259,0.10099999999999998,0.353
323,1999,140,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,770.0,49401853.0,67389000.0,0.494,0.481,0.013000000000000012,0.36,0.259,0.10099999999999998,0.353
324,1999,141,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,16628.0,20000.0,771.0,49418481.0,67409000.0,0.494,0.482,0.01200000000000001,0.36,0.259,0.10099999999999998,0.353
325,1999,142,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,30775.0,34000.0,772.0,49449256.0,67443000.0,0.494,0.483,0.01100000000000001,0.36,0.259,0.10099999999999998,0.353
326,1999,143,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,42060.0,47000.0,773.0,49491316.0,67490000.0,0.494,0.483,0.01100000000000001,0.36,0.259,0.10099999999999998,0.353
327,1999,144,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,20807.0,25000.0,774.0,49512123.0,67515000.0,0.494,0.484,0.010000000000000009,0.36,0.259,0.10099999999999998,0.354
328,1999,145,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,41809.0,50000.0,775.0,49553932.0,67565000.0,0.494,0.484,0.010000000000000009,0.36,0.259,0.10099999999999998,0.354
329,1999,146,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,57477.0,68000.0,777.0,49611409.0,67633000.0,0.494,0.486,0.008000000000000007,0.36,0.26,0.09999999999999998,0.354
330,1999,147,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,71867.0,74000.0,778.0,49683276.0,67707000.0,0.494,0.486,0.008000000000000007,0.36,0.26,0.09999999999999998,0.355
331,1999,148,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,146233.0,172000.0,781.0,49829509.0,67879000.0,0.494,0.488,0.006000000000000005,0.36,0.261,0.09899999999999998,0.355
332,1999,149,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,116044.0,113000.0,782.0,49945553.0,67992000.0,0.494,0.489,0.0050000000000000044,0.36,0.262,0.09799999999999998,0.356
333,1999,150,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,0.0,29000.0,783.0,49945553.0,68021000.0,0.494,0.489,0.0050000000000000044,0.36,0.262,0.09799999999999998,0.356
334,1999,151,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,131939.0,271000.0,785.0,50077492.0,68292000.0,0.494,0.491,0.0030000000000000027,0.36,0.262,0.09799999999999998,0.358
335,1999,152,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,39963.0,49000.0,786.0,50117455.0,68341000.0,0.494,0.491,0.0030000000000000027,0.36,0.262,0.09799999999999998,0.358
336,1999,153,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,786.0,50117455.0,68341000.0,0.494,0.491,0.0030000000000000027,0.36,0.262,0.09799999999999998,0.358
337,1999,154,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,786.0,50117455.0,68341000.0,0.494,0.491,0.0030000000000000027,0.36,0.262,0.09799999999999998,0.358
338,1999,155,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,786.0,50117455.0,68341000.0,0.494,0.491,0.0030000000000000027,0.36,0.262,0.09799999999999998,0.358
339,1999,156,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,32403.0,49000.0,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
340,1999,157,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
341,1999,158,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
342,1999,159,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
343,1999,160,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
344,1999,161,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
345,1999,162,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
346,1999,163,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
347,1999,164,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
348,1999,165,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
349,1999,166,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
350,1999,167,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
351,1999,168,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
352,1999,169,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
353,1999,170,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
354,1999,171,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
355,1999,172,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
356,1999,173,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
357,1999,174,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
358,1999,175,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
359,1999,176,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
360,1999,177,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
361,1999,178,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
362,1999,179,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
363,1999,180,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
364,1999,181,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
365,1999,182,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
366,1999,183,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,787.0,50149858.0,68390000.0,0.494,0.492,0.0020000000000000018,0.36,0.263,0.09699999999999998,0.358
367,1999,184,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,101623.0,110000.0,788.0,50251481.0,68500000.0,0.494,0.493,0.0010000000000000009,0.36,0.263,0.09699999999999998,0.359
368,1999,185,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,788.0,50251481.0,68500000.0,0.494,0.493,0.0010000000000000009,0.36,0.263,0.09699999999999998,0.359
369,1999,186,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,788.0,50251481.0,68500000.0,0.494,0.493,0.0010000000000000009,0.36,0.263,0.09699999999999998,0.359
370,1999,187,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,788.0,50251481.0,68500000.0,0.494,0.493,0.0010000000000000009,0.36,0.263,0.09699999999999998,0.359
371,1999,188,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,788.0,50251481.0,68500000.0,0.494,0.493,0.0010000000000000009,0.36,0.263,0.09699999999999998,0.359
372,1999,189,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,73635.0,109000.0,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
373,1999,190,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
374,1999,191,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
375,1999,192,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
376,1999,193,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
377,1999,194,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
378,1999,195,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
379,1999,196,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
380,1999,197,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
381,1999,198,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
382,1999,199,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
383,1999,200,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
384,1999,201,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
385,1999,202,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
386,1999,203,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
387,1999,204,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
388,1999,205,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
389,1999,206,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
390,1999,207,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
391,1999,208,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
392,1999,209,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
393,1999,210,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
394,1999,211,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
395,1999,212,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
396,1999,213,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
397,1999,214,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
398,1999,215,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
399,1999,216,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
400,1999,217,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
401,1999,218,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
402,1999,219,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
403,1999,220,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
404,1999,221,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
405,1999,222,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
406,1999,223,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
407,1999,224,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
408,1999,225,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
409,1999,226,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
410,1999,227,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
411,1999,228,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
412,1999,229,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
413,1999,230,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
414,1999,231,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
415,1999,232,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
416,1999,233,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
417,1999,234,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
418,1999,235,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
419,1999,236,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
420,1999,237,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
421,1999,238,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
422,1999,239,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,,,789.0,50325116.0,68609000.0,0.494,0.493,0.0010000000000000009,0.36,0.264,0.09599999999999997,0.359
423,1999,240,790.0,50342525.0,68654000.0,159981.0,19096175000.0,240.000000,17409.0,45000.0,790.0,50342525.0,68654000.0,0.494,0.494,0.0,0.36,0.264,0.09599999999999997,0.36
424,2000,1,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,561000.0,561000.0,6.0,561000.0,561000.0,0.327,0.0,0.327,0.258,0.0,0.258,0.0
425,2000,2,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,8732000.0,8732000.0,86.0,9293000.0,9293000.0,0.327,0.007,0.32,0.258,0.006,0.252,0.006
426,2000,3,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,6758000.0,6758000.0,139.0,16051000.0,16051000.0,0.327,0.011,0.316,0.258,0.01,0.248,0.01
427,2000,4,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,8219000.0,8219000.0,198.0,24270000.0,24270000.0,0.327,0.016,0.311,0.258,0.015,0.243,0.015
428,2000,5,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,10448000.0,10448000.0,285.0,34718000.0,34718000.0,0.327,0.022,0.305,0.258,0.022,0.23600000000000002,0.022
8,2000,6,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,8513592.0,8514000.0,355.0,43231592.0,43232000.0,0.327,0.028,0.299,0.258,0.027,0.231,0.027
429,2000,7,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,8478798.0,8479000.0,425.0,51710390.0,51711000.0,0.327,0.034,0.29300000000000004,0.258,0.032,0.226,0.032
430,2000,8,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,6095274.0,6466000.0,475.0,57805664.0,58177000.0,0.327,0.037,0.29000000000000004,0.258,0.036,0.222,0.036
431,2000,9,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,6314067.0,7468000.0,537.0,64119731.0,65645000.0,0.327,0.042,0.28500000000000003,0.258,0.04,0.218,0.041
432,2000,10,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,6934528.0,7951000.0,607.0,71054259.0,73596000.0,0.327,0.048,0.279,0.258,0.044,0.21400000000000002,0.046
433,2000,11,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,8182097.0,10489000.0,692.0,79236356.0,84085000.0,0.327,0.055,0.272,0.258,0.049,0.20900000000000002,0.052
9,2000,12,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,8943603.0,10659000.0,782.0,88179959.0,94744000.0,0.327,0.062,0.265,0.258,0.055,0.203,0.059
434,2000,13,4152.0,288391972.0,414564000.0,1267892.0,160707201000.0,251.000000,9858860.0,11750000.0,880.0,98038819.0,106494000.0,0.327,0.069,0.258,0.258,0.061,0.197,0.066
